OrderID,OrderDate,Category,Region,Supplier,Warehouse,ShipMode,UnitsOrdered,UnitCost,LeadTimeDays,UnitPrice,UnitsShipped,BackorderUnits,ReorderPoint,ShippingDays,Revenue,COGS,Profit,StockoutFlag,OnTimeFlag,OrderMonth
1001908,2024-01-21,Home & Kitchen,West,Supplier C,WH-East,Standard,21,61.05,4,76.34,19,2,25,6,1450.46,1159.95,290.51,1,1,2024-01
1000007,2024-01-21,Electronics,South,Supplier D,WH-West,Express,11,107.02,5,166.18,11,0,18,6,1827.98,1177.22,650.76,0,0,2024-01
1000048,2024-01-21,Apparel,South,Supplier D,WH-South,Standard,22,207.02,13,322.98,19,3,58,14,6136.62,3933.38,2203.24,1,0,2024-01
1005390,2024-01-22,Apparel,North,Supplier D,WH-South,Express,10,33.55,10,54.52,10,0,45,8,545.2,335.5,209.7,0,0,2024-01
1000030,2024-01-22,Electronics,West,Supplier C,WH-West,Express,2,141.37,9,200.46,2,0,60,9,400.92,282.74,118.18,0,0,2024-01
1003526,2024-01-22,Home & Kitchen,West,Supplier E,WH-South,Standard,1,424.96,2,518.87,1,0,66,2,518.87,424.96,93.91,0,1,2024-01
1004229,2024-01-22,Health & Beauty,North,Supplier A,WH-South,Standard,22,350.17,10,421.81,22,0,64,10,9279.82,7703.74,1576.08,0,1,2024-01
1002886,2024-01-22,Home & Kitchen,South,Supplier C,WH-West,Standard,24,305.11,10,429.95,22,2,44,11,9458.9,6712.42,2746.48,1,1,2024-01
1000320,2024-01-22,Electronics,North,Supplier E,WH-West,Express,13,124.89,12,174.57,12,1,29,10,2094.84,1498.68,596.16,1,0,2024-01
1001674,2024-01-22,Apparel,West,Supplier D,WH-North,Express,4,150.85,5,173.89,4,0,31,5,695.56,603.4,92.16,0,1,2024-01
1004314,2024-01-22,Apparel,North,Supplier B,WH-North,Standard,1,215.88,10,265.53,1,0,35,9,265.53,215.88,49.65,0,1,2024-01
1004129,2024-01-22,Apparel,South,Supplier C,WH-North,Standard,1,278.56,2,444.55,1,0,37,4,444.55,278.56,165.99,0,1,2024-01
1001710,2024-01-22,Electronics,North,Supplier C,WH-North,Standard,19,90.66,10,155.55,15,4,43,8,2333.25,1359.9,973.35,1,1,2024-01
1005803,2024-01-22,Health & Beauty,East,Supplier A,WH-North,Standard,17,352.85,12,616.96,15,2,36,12,9254.4,5292.75,3961.65,1,1,2024-01
1001841,2024-01-22,Home & Kitchen,West,Supplier A,WH-East,Standard,24,403.56,13,600.24,22,2,65,15,13205.28,8878.32,4326.96,1,0,2024-01
1003643,2024-01-22,Home & Kitchen,West,Supplier A,WH-West,Standard,13,140.88,3,182.89,12,1,49,2,2194.68,1690.56,504.12,1,1,2024-01
1001105,2024-01-23,Apparel,East,Supplier B,WH-West,Standard,13,182.67,7,229.83,11,2,75,5,2528.13,2009.37,518.76,1,1,2024-01
1003347,2024-01-23,Home & Kitchen,North,Supplier B,WH-North,Standard,13,336.48,14,400.6,12,1,18,16,4807.2,4037.76,769.44,1,0,2024-01
1003627,2024-01-23,Apparel,West,Supplier C,WH-East,Standard,11,325.11,13,467.75,11,0,37,14,5145.25,3576.21,1569.04,0,0,2024-01
1003698,2024-01-23,Home & Kitchen,East,Supplier C,WH-South,Standard,5,39.81,13,46.4,5,0,10,14,232.0,199.05,32.95,0,0,2024-01
1002643,2024-01-23,Home & Kitchen,East,Supplier C,WH-South,Express,15,136.13,3,157.93,13,2,13,3,2053.09,1769.69,283.4,1,1,2024-01
1000481,2024-01-23,Electronics,North,Supplier B,WH-West,Standard,24,352.66,16,415.04,21,3,43,18,8715.84,7405.86,1309.98,1,0,2024-01
1000746,2024-01-23,Apparel,East,Supplier A,WH-West,Same Day,18,145.52,12,191.39,18,0,53,10,3445.02,2619.36,825.66,0,0,2024-01
1001042,2024-01-23,Health & Beauty,South,Supplier A,WH-North,Standard,22,187.69,2,301.91,20,2,56,1,6038.2,3753.8,2284.4,1,1,2024-01
1001880,2024-01-24,Electronics,South,Supplier A,WH-North,Standard,14,20.03,10,34.16,12,2,40,8,409.92,240.36,169.56,1,1,2024-01
1005322,2024-01-25,Electronics,West,Supplier C,WH-North,Standard,10,389.99,9,617.28,9,1,28,9,5555.52,3509.91,2045.61,1,1,2024-01
1005563,2024-01-25,Office Supplies,North,Supplier A,WH-East,Standard,24,215.07,3,309.23,23,1,61,2,7112.29,4946.61,2165.68,1,1,2024-01
1004628,2024-01-25,Electronics,East,Supplier E,WH-South,Express,21,299.82,13,511.08,20,1,10,11,10221.6,5996.4,4225.2,1,0,2024-01
1001165,2024-01-25,Electronics,East,Supplier A,WH-North,Standard,22,222.98,10,386.03,19,3,37,10,7334.57,4236.62,3097.95,1,1,2024-01
1005554,2024-01-25,Office Supplies,West,Supplier E,WH-West,Standard,2,339.79,10,425.48,2,0,33,9,850.96,679.58,171.38,0,1,2024-01
1003555,2024-01-25,Electronics,East,Supplier C,WH-South,Standard,20,175.11,6,218.42,19,1,55,5,4149.98,3327.09,822.89,1,1,2024-01
1003860,2024-01-25,Electronics,West,Supplier A,WH-South,Express,17,313.76,10,408.85,16,1,14,8,6541.6,5020.16,1521.44,1,0,2024-01
1004358,2024-01-25,Office Supplies,North,Supplier C,WH-South,Standard,7,375.94,5,472.51,7,0,47,6,3307.57,2631.58,675.99,0,1,2024-01
1001383,2024-01-25,Home & Kitchen,North,Supplier C,WH-East,Standard,13,102.27,3,137.78,11,2,47,4,1515.58,1124.97,390.61,1,1,2024-01
1000578,2024-01-25,Health & Beauty,East,Supplier B,WH-East,Express,4,216.73,10,272.41,4,0,77,10,1089.64,866.92,222.72,0,0,2024-01
1002369,2024-01-25,Health & Beauty,East,Supplier C,WH-East,Express,21,195.25,15,250.06,20,1,64,17,5001.2,3905.0,1096.2,1,0,2024-01
1000906,2024-01-25,Health & Beauty,West,Supplier C,WH-East,Standard,23,90.47,6,148.68,17,6,18,5,2527.56,1537.99,989.57,1,1,2024-01
1005423,2024-01-26,Home & Kitchen,South,Supplier E,WH-East,Standard,6,248.68,2,327.93,5,1,77,4,1639.65,1243.4,396.25,1,1,2024-01
1005917,2024-01-26,Home & Kitchen,South,Supplier C,WH-North,Standard,2,395.38,14,656.27,2,0,66,12,1312.54,790.76,521.78,0,1,2024-01
1003175,2024-01-26,Electronics,East,Supplier C,WH-North,Standard,3,405.01,9,470.58,3,0,46,9,1411.74,1215.03,196.71,0,1,2024-01
1000966,2024-01-26,Home & Kitchen,East,Supplier B,WH-West,Express,22,367.76,4,643.15,19,3,23,4,12219.85,6987.44,5232.41,1,1,2024-01
1002923,2024-01-26,Electronics,North,Supplier E,WH-South,Standard,17,329.86,11,541.46,15,2,67,13,8121.9,4947.9,3174.0,1,0,2024-01
1003859,2024-01-26,Health & Beauty,North,Supplier E,WH-East,Standard,8,174.08,17,251.26,8,0,29,15,2010.08,1392.64,617.44,0,0,2024-01
1000861,2024-01-26,Office Supplies,North,Supplier B,WH-West,Standard,15,448.26,4,547.18,13,2,41,4,7113.34,5827.38,1285.96,1,1,2024-01
1002168,2024-01-26,Home & Kitchen,North,Supplier B,WH-East,Express,22,251.88,6,314.18,22,0,20,4,6911.96,5541.36,1370.6,0,1,2024-01
1001742,2024-01-27,Office Supplies,West,Supplier D,WH-South,Express,23,175.19,4,295.26,23,0,15,4,6790.98,4029.37,2761.61,0,1,2024-01
1005637,2024-01-27,Home & Kitchen,South,Supplier B,WH-North,Express,7,345.86,6,514.59,5,2,70,5,2572.95,1729.3,843.65,1,1,2024-01
1003610,2024-01-27,Office Supplies,North,Supplier D,WH-South,Standard,11,369.63,15,519.14,11,0,13,15,5710.54,4065.93,1644.61,0,0,2024-01
1004810,2024-01-27,Apparel,North,Supplier A,WH-West,Express,1,294.24,7,454.34,1,0,31,9,454.34,294.24,160.1,0,0,2024-01
1001323,2024-01-27,Home & Kitchen,South,Supplier C,WH-North,Express,10,309.07,16,457.51,10,0,47,17,4575.1,3090.7,1484.4,0,0,2024-01
1000328,2024-01-27,Apparel,South,Supplier B,WH-East,Standard,20,12.88,10,15.67,17,3,56,9,266.39,218.96,47.43,1,1,2024-01
1005227,2024-01-28,Home & Kitchen,North,Supplier B,WH-North,Express,1,71.48,3,105.59,1,0,52,5,105.59,71.48,34.11,0,1,2024-01
1003743,2024-01-28,Apparel,East,Supplier A,WH-North,Standard,8,130.47,9,180.85,8,0,68,9,1446.8,1043.76,403.04,0,1,2024-01
1000117,2024-01-28,Electronics,West,Supplier A,WH-West,Standard,6,449.47,7,597.15,6,0,18,7,3582.9,2696.82,886.08,0,1,2024-01
1000874,2024-01-28,Electronics,South,Supplier E,WH-West,Standard,18,164.03,15,213.84,17,1,69,16,3635.28,2788.51,846.77,1,0,2024-01
1001930,2024-01-28,Electronics,East,Supplier E,WH-South,Standard,14,114.14,10,154.94,12,2,14,11,1859.28,1369.68,489.6,1,1,2024-01
1002872,2024-01-28,Health & Beauty,West,Supplier A,WH-East,Standard,10,328.74,10,490.72,9,1,57,12,4416.48,2958.66,1457.82,1,1,2024-01
1000164,2024-01-28,Electronics,West,Supplier C,WH-West,Standard,3,176.66,13,280.91,3,0,57,13,842.73,529.98,312.75,0,0,2024-01
1000894,2024-01-28,Home & Kitchen,East,Supplier D,WH-West,Standard,4,266.4,8,388.38,3,1,33,6,1165.14,799.2,365.94,1,1,2024-01
1002497,2024-01-29,Office Supplies,East,Supplier D,WH-North,Standard,8,387.52,11,475.9,8,0,32,9,3807.2,3100.16,707.04,0,1,2024-01
1004280,2024-01-29,Office Supplies,West,Supplier C,WH-South,Standard,5,140.59,12,234.67,4,1,73,11,938.68,562.36,376.32,1,1,2024-01
1005887,2024-01-29,Electronics,East,Supplier E,WH-South,Standard,11,27.44,12,39.85,10,1,77,12,398.5,274.4,124.1,1,1,2024-01
1001304,2024-01-29,Electronics,South,Supplier A,WH-South,Standard,3,436.51,8,515.37,3,0,60,8,1546.11,1309.53,236.58,0,1,2024-01
1001126,2024-01-29,Apparel,East,Supplier B,WH-West,Express,15,139.72,14,175.29,14,1,62,16,2454.06,1956.08,497.98,1,0,2024-01
1004931,2024-01-29,Electronics,West,Supplier B,WH-South,Standard,3,385.79,12,495.97,2,1,71,14,991.94,771.58,220.36,1,0,2024-01
1000613,2024-01-29,Office Supplies,South,Supplier C,WH-West,Standard,16,309.93,6,391.76,16,0,71,6,6268.16,4958.88,1309.28,0,1,2024-01
1001478,2024-01-29,Electronics,East,Supplier C,WH-North,Express,4,14.5,13,20.71,3,1,43,15,62.13,43.5,18.63,1,0,2024-01
1001344,2024-01-29,Health & Beauty,North,Supplier D,WH-West,Standard,7,82.06,3,124.88,5,2,71,2,624.4,410.3,214.1,1,1,2024-01
1001689,2024-01-29,Apparel,South,Supplier E,WH-West,Standard,6,193.92,14,237.19,6,0,23,14,1423.14,1163.52,259.62,0,0,2024-01
1002645,2024-01-30,Home & Kitchen,South,Supplier D,WH-West,Standard,15,448.3,11,595.44,15,0,61,9,8931.6,6724.5,2207.1,0,1,2024-01
1005735,2024-01-30,Home & Kitchen,West,Supplier A,WH-West,Express,3,336.97,11,405.14,2,1,53,12,810.28,673.94,136.34,1,0,2024-01
1005548,2024-01-30,Electronics,West,Supplier A,WH-West,Same Day,6,16.49,4,27.96,6,0,13,5,167.76,98.94,68.82,0,0,2024-01
1005360,2024-01-30,Home & Kitchen,East,Supplier C,WH-West,Standard,7,75.83,5,129.15,6,1,36,5,774.9,454.98,319.92,1,1,2024-01
1003644,2024-01-30,Apparel,East,Supplier B,WH-South,Standard,14,123.16,4,207.51,13,1,65,4,2697.63,1601.08,1096.55,1,1,2024-01
1003338,2024-01-30,Apparel,East,Supplier B,WH-West,Standard,4,384.65,2,522.49,4,0,51,1,2089.96,1538.6,551.36,0,1,2024-01
1005645,2024-01-30,Office Supplies,South,Supplier A,WH-South,Standard,7,399.82,8,683.2,5,2,59,10,3416.0,1999.1,1416.9,1,1,2024-01
1003624,2024-01-31,Health & Beauty,West,Supplier E,WH-East,Standard,21,29.8,6,43.21,19,2,32,5,820.99,566.2,254.79,1,1,2024-01
1005008,2024-01-31,Apparel,North,Supplier E,WH-East,Standard,7,211.87,7,310.29,7,0,70,6,2172.03,1483.09,688.94,0,1,2024-01
1003383,2024-01-31,Electronics,South,Supplier A,WH-South,Standard,21,272.34,4,314.67,16,5,38,4,5034.72,4357.44,677.28,1,1,2024-01
1001622,2024-01-31,Electronics,West,Supplier D,WH-South,Standard,7,148.2,2,232.26,6,1,47,1,1393.56,889.2,504.36,1,1,2024-01
1003729,2024-01-31,Office Supplies,West,Supplier C,WH-North,Standard,8,195.18,5,236.59,7,1,61,6,1656.13,1366.26,289.87,1,1,2024-01
1002905,2024-02-01,Home & Kitchen,South,Supplier D,WH-West,Standard,14,443.93,3,729.96,13,1,48,4,9489.48,5771.09,3718.39,1,1,2024-02
1001195,2024-02-01,Health & Beauty,West,Supplier A,WH-East,Express,8,146.81,3,238.8,8,0,18,3,1910.4,1174.48,735.92,0,1,2024-02
1004136,2024-02-01,Home & Kitchen,South,Supplier A,WH-West,Express,7,407.91,11,640.79,6,1,56,13,3844.74,2447.46,1397.28,1,0,2024-02
1005044,2024-02-01,Health & Beauty,East,Supplier C,WH-North,Standard,9,29.47,4,45.2,9,0,39,5,406.8,265.23,141.57,0,1,2024-02
1001690,2024-02-02,Electronics,North,Supplier B,WH-West,Standard,12,220.02,6,342.57,11,1,12,7,3768.27,2420.22,1348.05,1,1,2024-02
1004256,2024-02-02,Electronics,North,Supplier C,WH-East,Express,19,292.56,15,337.22,18,1,20,16,6069.96,5266.08,803.88,1,0,2024-02
1003802,2024-02-02,Electronics,North,Supplier A,WH-North,Standard,18,193.18,14,258.03,18,0,48,12,4644.54,3477.24,1167.3,0,1,2024-02
1000315,2024-02-02,Apparel,East,Supplier D,WH-East,Standard,15,260.04,16,450.47,12,3,56,18,5405.64,3120.48,2285.16,1,0,2024-02
1000120,2024-02-02,Health & Beauty,South,Supplier E,WH-West,Express,6,76.28,6,91.66,6,0,75,7,549.96,457.68,92.28,0,0,2024-02
1000917,2024-02-03,Office Supplies,West,Supplier E,WH-East,Standard,2,53.61,13,77.66,2,0,28,14,155.32,107.22,48.1,0,0,2024-02
1000763,2024-02-03,Office Supplies,South,Supplier D,WH-North,Standard,11,144.99,8,207.96,10,1,29,10,2079.6,1449.9,629.7,1,1,2024-02
1001314,2024-02-03,Apparel,South,Supplier E,WH-North,Standard,4,318.5,8,390.25,4,0,57,7,1561.0,1274.0,287.0,0,1,2024-02
1005648,2024-02-03,Electronics,South,Supplier A,WH-North,Standard,16,87.62,16,111.36,15,1,52,14,1670.4,1314.3,356.1,1,0,2024-02
1001872,2024-02-04,Office Supplies,West,Supplier A,WH-West,Standard,16,172.92,14,270.37,16,0,43,14,4325.92,2766.72,1559.2,0,0,2024-02
1000518,2024-02-04,Home & Kitchen,East,Supplier B,WH-North,Express,11,361.38,7,613.28,10,1,33,7,6132.8,3613.8,2519.0,1,0,2024-02
1003410,2024-02-04,Health & Beauty,South,Supplier B,WH-South,Same Day,17,209.78,15,304.06,16,1,50,15,4864.96,3356.48,1508.48,1,0,2024-02
1003158,2024-02-04,Electronics,East,Supplier D,WH-North,Standard,10,298.0,9,401.62,9,1,38,9,3614.58,2682.0,932.58,1,1,2024-02
1000064,2024-02-04,Health & Beauty,West,Supplier A,WH-West,Express,18,324.62,5,545.98,17,1,69,4,9281.66,5518.54,3763.12,1,1,2024-02
1003145,2024-02-04,Electronics,North,Supplier B,WH-West,Standard,2,114.58,16,196.0,2,0,65,15,392.0,229.16,162.84,0,0,2024-02
1001980,2024-02-04,Office Supplies,East,Supplier D,WH-North,Standard,21,60.74,8,98.53,19,2,47,10,1872.07,1154.06,718.01,1,1,2024-02
1002235,2024-02-05,Office Supplies,South,Supplier D,WH-South,Standard,24,223.83,11,305.09,22,2,11,13,6711.98,4924.26,1787.72,1,0,2024-02
1000389,2024-02-05,Electronics,North,Supplier E,WH-North,Standard,10,340.7,15,531.73,10,0,66,15,5317.3,3407.0,1910.3,0,0,2024-02
1000153,2024-02-05,Apparel,South,Supplier B,WH-South,Express,6,399.21,2,587.55,5,1,70,4,2937.75,1996.05,941.7,1,1,2024-02
1004997,2024-02-05,Apparel,North,Supplier A,WH-South,Express,9,143.28,10,227.55,8,1,52,9,1820.4,1146.24,674.16,1,0,2024-02
1005800,2024-02-05,Apparel,North,Supplier C,WH-South,Standard,19,246.34,7,310.05,17,2,30,7,5270.85,4187.78,1083.07,1,1,2024-02
1002154,2024-02-05,Apparel,West,Supplier A,WH-West,Standard,22,381.98,10,663.87,20,2,14,8,13277.4,7639.6,5637.8,1,1,2024-02
1001662,2024-02-06,Office Supplies,East,Supplier A,WH-South,Standard,16,230.88,8,302.82,14,2,68,8,4239.48,3232.32,1007.16,1,1,2024-02
1000350,2024-02-06,Apparel,East,Supplier E,WH-East,Express,4,203.34,8,270.68,4,0,69,10,1082.72,813.36,269.36,0,0,2024-02
1001582,2024-02-06,Home & Kitchen,South,Supplier C,WH-South,Standard,11,432.09,13,629.97,9,2,18,14,5669.73,3888.81,1780.92,1,0,2024-02
1000274,2024-02-06,Apparel,West,Supplier A,WH-East,Standard,3,167.13,8,267.91,3,0,75,8,803.73,501.39,302.34,0,1,2024-02
1000547,2024-02-06,Home & Kitchen,South,Supplier B,WH-North,Standard,8,375.49,12,526.63,7,1,29,10,3686.41,2628.43,1057.98,1,1,2024-02
1002705,2024-02-07,Home & Kitchen,South,Supplier B,WH-West,Standard,23,230.5,9,277.0,22,1,13,10,6094.0,5071.0,1023.0,1,1,2024-02
1000322,2024-02-07,Home & Kitchen,South,Supplier E,WH-East,Standard,23,144.34,10,222.14,21,2,14,12,4664.94,3031.14,1633.8,1,1,2024-02
1005055,2024-02-07,Home & Kitchen,South,Supplier A,WH-North,Express,23,84.64,4,130.35,23,0,13,3,2998.05,1946.72,1051.33,0,1,2024-02
1001576,2024-02-07,Health & Beauty,North,Supplier E,WH-North,Express,11,399.23,12,591.47,9,2,38,10,5323.23,3593.07,1730.16,1,0,2024-02
1004481,2024-02-07,Electronics,West,Supplier B,WH-South,Standard,4,26.06,4,39.31,4,0,51,5,157.24,104.24,53.0,0,1,2024-02
1004109,2024-02-07,Office Supplies,East,Supplier E,WH-South,Standard,19,80.79,4,129.54,18,1,71,4,2331.72,1454.22,877.5,1,1,2024-02
1001051,2024-02-08,Electronics,North,Supplier D,WH-South,Standard,7,356.11,2,493.03,6,1,40,1,2958.18,2136.66,821.52,1,1,2024-02
1000382,2024-02-08,Electronics,South,Supplier C,WH-South,Standard,21,281.25,5,431.66,19,2,50,4,8201.54,5343.75,2857.79,1,1,2024-02
1002147,2024-02-08,Electronics,South,Supplier A,WH-South,Express,13,184.26,4,283.58,12,1,19,3,3402.96,2211.12,1191.84,1,1,2024-02
1003964,2024-02-08,Apparel,South,Supplier D,WH-East,Standard,6,207.65,15,246.71,6,0,46,14,1480.26,1245.9,234.36,0,0,2024-02
1004399,2024-02-08,Health & Beauty,East,Supplier D,WH-North,Standard,11,129.55,17,215.44,10,1,52,18,2154.4,1295.5,858.9,1,0,2024-02
1004521,2024-02-08,Home & Kitchen,North,Supplier A,WH-South,Express,16,269.75,8,339.89,15,1,68,10,5098.35,4046.25,1052.1,1,0,2024-02
1000637,2024-02-08,Home & Kitchen,South,Supplier D,WH-East,Standard,15,53.06,13,62.09,13,2,29,13,807.17,689.78,117.39,1,0,2024-02
1002599,2024-02-08,Apparel,South,Supplier D,WH-North,Standard,2,250.84,9,418.85,1,1,36,9,418.85,250.84,168.01,1,1,2024-02
1000896,2024-02-08,Apparel,South,Supplier C,WH-South,Standard,17,438.15,7,676.18,16,1,36,5,10818.88,7010.4,3808.48,1,1,2024-02
1001998,2024-02-08,Office Supplies,East,Supplier D,WH-South,Standard,13,86.66,5,149.14,13,0,11,4,1938.82,1126.58,812.24,0,1,2024-02
1000585,2024-02-08,Apparel,South,Supplier E,WH-West,Standard,15,299.65,11,346.78,14,1,28,11,4854.92,4195.1,659.82,1,1,2024-02
1005770,2024-02-08,Health & Beauty,North,Supplier E,WH-North,Standard,6,245.32,5,383.8,6,0,11,5,2302.8,1471.92,830.88,0,1,2024-02
1001477,2024-02-08,Office Supplies,East,Supplier E,WH-North,Standard,10,132.21,11,189.52,10,0,56,12,1895.2,1322.1,573.1,0,1,2024-02
1001703,2024-02-08,Apparel,West,Supplier B,WH-South,Express,8,204.36,11,343.98,7,1,53,12,2407.86,1430.52,977.34,1,0,2024-02
1004991,2024-02-08,Apparel,North,Supplier D,WH-East,Express,3,103.24,15,173.76,3,0,32,15,521.28,309.72,211.56,0,0,2024-02
1001384,2024-02-08,Home & Kitchen,East,Supplier D,WH-South,Express,13,389.71,8,590.78,13,0,25,6,7680.14,5066.23,2613.91,0,0,2024-02
1001455,2024-02-08,Home & Kitchen,West,Supplier E,WH-North,Standard,15,99.56,2,155.45,13,2,73,2,2020.85,1294.28,726.57,1,1,2024-02
1002964,2024-02-09,Office Supplies,South,Supplier B,WH-North,Standard,9,262.58,15,362.17,9,0,44,15,3259.53,2363.22,896.31,0,0,2024-02
1001570,2024-02-09,Home & Kitchen,West,Supplier E,WH-South,Standard,7,423.64,9,688.0,7,0,79,7,4816.0,2965.48,1850.52,0,1,2024-02
1004677,2024-02-09,Health & Beauty,West,Supplier B,WH-East,Express,18,36.66,5,63.46,16,2,22,3,1015.36,586.56,428.8,1,1,2024-02
1005046,2024-02-09,Home & Kitchen,South,Supplier A,WH-South,Standard,19,73.35,2,85.74,18,1,42,3,1543.32,1320.3,223.02,1,1,2024-02
1004076,2024-02-09,Office Supplies,East,Supplier A,WH-East,Standard,20,290.84,2,469.94,19,1,52,3,8928.86,5525.96,3402.9,1,1,2024-02
1001596,2024-02-09,Home & Kitchen,South,Supplier A,WH-South,Standard,8,354.38,14,571.85,7,1,32,14,4002.95,2480.66,1522.29,1,0,2024-02
1004740,2024-02-09,Health & Beauty,West,Supplier E,WH-North,Express,10,164.94,9,208.9,10,0,53,7,2089.0,1649.4,439.6,0,0,2024-02
1001587,2024-02-09,Health & Beauty,West,Supplier A,WH-East,Standard,9,67.88,7,112.81,8,1,34,6,902.48,543.04,359.44,1,1,2024-02
1000948,2024-02-09,Apparel,East,Supplier B,WH-East,Express,14,265.11,5,440.45,13,1,12,3,5725.85,3446.43,2279.42,1,1,2024-02
1001597,2024-02-09,Office Supplies,North,Supplier E,WH-South,Standard,24,437.76,17,732.41,23,1,56,15,16845.43,10068.48,6776.95,1,0,2024-02
1003290,2024-02-10,Office Supplies,South,Supplier C,WH-North,Standard,14,345.83,11,497.29,13,1,63,13,6464.77,4495.79,1968.98,1,0,2024-02
1001313,2024-02-10,Home & Kitchen,South,Supplier E,WH-North,Standard,15,337.43,3,499.25,13,2,69,3,6490.25,4386.59,2103.66,1,1,2024-02
1000704,2024-02-10,Home & Kitchen,West,Supplier D,WH-West,Standard,2,284.58,5,363.8,2,0,79,4,727.6,569.16,158.44,0,1,2024-02
1003241,2024-02-10,Electronics,North,Supplier E,WH-West,Standard,1,209.11,7,324.33,1,0,65,7,324.33,209.11,115.22,0,1,2024-02
1003345,2024-02-10,Apparel,South,Supplier A,WH-South,Standard,2,307.89,4,376.81,2,0,62,4,753.62,615.78,137.84,0,1,2024-02
1004030,2024-02-10,Office Supplies,East,Supplier B,WH-West,Standard,3,360.59,16,444.4,3,0,66,16,1333.2,1081.77,251.43,0,0,2024-02
1000096,2024-02-10,Apparel,North,Supplier E,WH-North,Standard,14,352.47,2,563.68,11,3,13,1,6200.48,3877.17,2323.31,1,1,2024-02
1003128,2024-02-10,Electronics,East,Supplier D,WH-East,Standard,17,223.78,7,378.64,15,2,54,6,5679.6,3356.7,2322.9,1,1,2024-02
1000116,2024-02-10,Electronics,South,Supplier D,WH-North,Standard,8,384.23,5,641.81,8,0,71,3,5134.48,3073.84,2060.64,0,1,2024-02
1004394,2024-02-10,Home & Kitchen,North,Supplier C,WH-East,Standard,4,37.46,12,48.93,4,0,76,10,195.72,149.84,45.88,0,1,2024-02
1003029,2024-02-10,Electronics,South,Supplier B,WH-North,Standard,6,367.15,16,514.59,5,1,23,17,2572.95,1835.75,737.2,1,0,2024-02
1000588,2024-02-11,Office Supplies,West,Supplier A,WH-South,Express,10,304.63,7,417.34,10,0,48,9,4173.4,3046.3,1127.1,0,0,2024-02
1001382,2024-02-11,Health & Beauty,West,Supplier C,WH-West,Standard,8,198.0,10,258.2,8,0,76,10,2065.6,1584.0,481.6,0,1,2024-02
1001032,2024-02-11,Electronics,East,Supplier A,WH-North,Express,15,277.12,15,434.22,14,1,11,15,6079.08,3879.68,2199.4,1,0,2024-02
1001311,2024-02-11,Office Supplies,East,Supplier B,WH-West,Same Day,4,410.5,2,674.45,4,0,65,4,2697.8,1642.0,1055.8,0,0,2024-02
1005929,2024-02-11,Apparel,South,Supplier D,WH-West,Express,20,42.94,8,73.03,17,3,73,6,1241.51,729.98,511.53,1,0,2024-02
1002337,2024-02-11,Office Supplies,North,Supplier E,WH-North,Express,4,306.88,13,377.9,4,0,79,14,1511.6,1227.52,284.08,0,0,2024-02
1005193,2024-02-11,Apparel,North,Supplier A,WH-East,Same Day,11,75.99,16,103.5,10,1,15,17,1035.0,759.9,275.1,1,0,2024-02
1004392,2024-02-12,Office Supplies,East,Supplier B,WH-North,Standard,11,345.34,2,459.05,10,1,29,1,4590.5,3453.4,1137.1,1,1,2024-02
1004912,2024-02-12,Office Supplies,North,Supplier D,WH-West,Express,19,222.85,5,276.86,19,0,15,7,5260.34,4234.15,1026.19,0,0,2024-02
1005913,2024-02-12,Apparel,North,Supplier A,WH-West,Express,11,59.18,11,96.11,8,3,26,9,768.88,473.44,295.44,1,0,2024-02
1004197,2024-02-12,Apparel,West,Supplier D,WH-North,Standard,15,219.09,15,295.09,15,0,12,13,4426.35,3286.35,1140.0,0,0,2024-02
1002389,2024-02-12,Home & Kitchen,North,Supplier A,WH-East,Standard,4,169.88,14,269.43,4,0,28,14,1077.72,679.52,398.2,0,0,2024-02
1005845,2024-02-12,Office Supplies,North,Supplier A,WH-East,Standard,14,362.2,15,614.51,14,0,76,17,8603.14,5070.8,3532.34,0,0,2024-02
1000509,2024-02-12,Electronics,North,Supplier C,WH-East,Express,4,343.21,9,554.3,3,1,13,10,1662.9,1029.63,633.27,1,0,2024-02
1000815,2024-02-12,Office Supplies,West,Supplier C,WH-East,Express,18,297.05,7,494.5,17,1,48,6,8406.5,5049.85,3356.65,1,0,2024-02
1002518,2024-02-12,Office Supplies,South,Supplier B,WH-West,Standard,21,109.56,8,160.68,19,2,54,9,3052.92,2081.64,971.28,1,1,2024-02
